smiles,new_category
CCC1=CC=C(C=C1)NC(=O)NC2=CC=CS2,0.0
CC1=CC(=CC=C1)N2C(=NC(=NC23CCCCC3)N)N.Cl,0.0
CC1=C(C(=O)C2=C(O1)C(=C(C=C2)O)CN3CCOCC3)C4=CC=C(C=C4)Br,0.0
C1=CC=C2C(=C1)C(=CC=N2)C3C(=C(SC(=C3C#N)N)N)C#N,0.0
CCN1C2=C(C=C(C=C2)F)SC1=NC(=O)CSC(=O)C,0.0
CCOC(=O)C1=C(NC2=NC3=CC=CC=C3N2C1C4=CC=NC=C4)C,0.0
COCC1=CC(=NC(=N1)SCC2=CC=C(C=C2)Cl)N3CCOCC3,0.0
C1C(CN(C1C(=O)NC2=CC(=C(C=C2)Cl)Cl)C(=O)N)O,0.0
C1CN(CCC1C(=O)NCCCN2CCOCC2)S(=O)(=O)C3=C(C=CC=C3Cl)Cl,0.0
C[C@@H]1CCCCCCCCC(=O)OCCN[C@@H](CCCCCCCCC(=O)OCCN[C@@H](CCCCCCCCC(=O)OCCN1)C)C,0.0
CC(C(=O)NCCC1=CCCCC1)SC2=NC(=CC(=N2)N)N,0.0
COC1=CC=C(C=C1)NC(=O)CC2=C(C3=CC=CC=C3N2CC4=CC=CC=C4)SC,0.0
CCN(CC)C(=O)C1CCN(CC1)S(=O)(=O)C2=CC=CC3=NON=C32,0.0
CC1(CCN(C1)CC2=CSC3=CC=CC=C32)OC4=CC=C(C=C4)CC(=O)OC,0.0
COC(=O)C1=C(C(=CS1)S(=O)(=O)C2=CC=CC=C2)N,0.0
C1CCN(CC1)CC2=C(N=NN2C3=NON=C3N)C(=O)N/N=C\C4=CC=NC=C4,0.0
C1CCN(CC1)C(=O)COC(=O)COC2=CC=C(C=C2)NC3=CC=CC=C3,0.0
CC1=CC(=C(C=C1)NC=NC)C,0.0
COC1=C(C=C2C(=C1)C(=C(C(=O)N2)C(=O)NCC3=CC=CC=C3Cl)O)OC,0.0
CCOC(=O)C1CCN(CC1)C(=O)CC2=C(C=CC=C2Cl)F,0.0
CC1=CN(N=C1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CS3,0.0
CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC4=C(S3)N(N=C4C)C5=CC=CC=C5C,0.0
CCOP(=O)(C#CC)C(C1=CC=CC=C1)(C(F)(F)F)O,0.0
CC1=C(C=C(C=C1)N2C(=C(C(=O)NC2=O)C=NC3=CC=CC=C3N)O)C,0.0
CC1=C(OC(=N1)C)C(=O)NCC2=CC=C(C=C2)Cl,0.0
CC1=C(NC2=C1C(=O)CC(C2)C3=C(C=CC(=C3)OC)OC)C(=O)OC(C)C,0.0
CN1C2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)F)N=C1CCN4CCCCC4,0.0
CC1=CN2C3C(C(C(O3)COC(=O)C4=CC=CC=C4)O)OC2=NC1=O,0.0
CC1=C([N+](=O)C(=C(N1[O-])C)C)C,0.0
CC1(C2C(C3=CC=CC=C3OC2=O)C4=C(S1)NC(=O)S4)C(=O)O,0.0
CC(=O)OC,0.0
CC1=CC(=NC2=NC(=NN12)SCC3=NN=C(O3)C4=CC=C(C=C4)F)C,1.0
CC1(C)c2ccccc2N(c2c(F)cc(-c3nnc(-c4ccccc4)o3)cc2F)c2ccccc21,1.0
CCOC(=O)C\1CCC/C1=N\NC(=O)CN(C2=C(C=CC(=C2)OC)OC)S(=O)(=O)C3=CC=CC=C3,0.0
C1COCCN1C(=O)CSC2=NC3=C(C=NN3C4=CC=C(C=C4)F)C(=O)N2,0.0
C1CC/C(=C(/C#N)\C2=NC3=CC=CC=C3N2)/NCC1,1.0
CC1CN(CC(O1)C)C2=C(N=C(O2)C3=CC=CO3)S(=O)(=O)C4=CC=CC=C4,0.0
CCOC(=O)C1C2C=CC3(C1C(=O)N(C3)C4=CC(=CC=C4)Cl)O2,0.0
C1=CC=C(C=C1)C2=CSC(=N2)N3C(=O)[C@@H]4C(C3=O)C5C6=CC=CC=C6C4C7=CC=CC=C57,0.0
C1CCC(=O)N(CC1)CC(=O)OCC2=NC=C(O2)C3=CC=CC=C3,0.0
CC1=CC2=C(C=C1C)SC(=[N+]2CCCOS(=O)(=O)O)C,0.0
CCC(=O)NC(=S)NC1=CC=CC(=C1)C(=O)C,1.0
Cc1cc2ccc(-c3cccc4cccc(-c5ccc6cc(C)c(=O)oc6c5)c34)cc2oc1=O,1.0
CC1=C(C(=NN1C)C(=O)NC2=CC3=C(C=C2)OCCO3)[N+](=O)[O-],1.0
CCCN1C=C[N+](=C1)C.[I-],0.0
CCCN1C(=NN=C1SCC(=O)NC2=NN=C(S2)C)C3=C(OC=C3)C,0.0
CCN(CC)C1=CC=C(C=C1)C(=O)OCC(=O)N2CCN(CC2)C3=CC=CC=C3,0.0
C1CCC(CC1)NC(=O)NCC2CCCO2,0.0
CC(C)[C@@H](C(=O)O)NC(=O)NC1CCCC2=CC=CC=C12,0.0
CCOC(=O)C1=C(NC(=C1C)C(=O)OC/C(=C(\C#N)/C2=NC3=CC=CC=C3N2)/O)C,0.0
CN(CC1=CC(=CC=C1)N2C=CC=N2)C(=O)CCC3=NN=C(O3)C(C4=CC=CC=C4)OC,0.0
C1COCCN1S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=CS3,0.0
COC(=O)CC1(N(C(=O)C2=C(O1)C=CC(=C2)Br)C3=CC(=C(C=C3Cl)Cl)Cl)C(=O)OC,0.0
CCOC1=CC=CC=C1CN(CC2=CC=CO2)S(=O)(=O)C3=CC(=C(C=C3)N4C=NN=N4)OC,0.0
CC(C)(C)C1=CC=C(C=C1)OCC(=O)N(C)C2CCS(=O)(=O)C2,0.0
CC1=C(SC2=C1C(=O)N(N=N2)CC(=O)N3CCN(CC3)C(=O)C4=CC=CO4)C,0.0
CCN1CCC2=C(C1)SC(=N2)NC(=O)CC3=CC4=C(C=C3)OCCO4,0.0
CC(C)(C1=CC=C(C=C1)[C@H](CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O)C(=O)O,0.0
COC1=CC(=C(C=C1)OC)C=CC2=CC=C(C=C2)[N+](=O)[O-],0.0
CCN1C(=C(N(C1=S)C2=CC=CC=C2)C=NC3=CC=CC=C3)O,1.0
C/C=C(\C)/CN1CCC(CC1)OC2=CC=CC(=C2)C(=O)NCC3=CC=CC=N3,0.0
CC1C(=O)N(C(=O)N1C2=CC=C(C=C2)C)CC(=O)NCC3=CC=CC=C3OC,0.0
CC1=CC(=NO1)NC(=O)CN2C(=O)C3(CCCCC3)NC2=O,0.0
CC1=CC=C(C=C1)N2C(=NNC2=S)C3=CC(=C(C(=C3)OC)OC)OC,0.0
C1CC(OC1)N2C=C(C(=O)N(C2=O)CC3=CC=C(C=C3)Cl)F,0.0
COC1=CC=C(C=C1)N2CCN(CC2)C(C3=C(C(=CC=C3)OC)OC)C4=NN=NN4C5CCCC5.Cl,0.0
CC1=CSC(=N1)SCC(=O)NC2=NC=C(C(=C2Cl)C)Cl,0.0
CCOC1=CC=C(C=C1)N2C(=NN=C2SC(C)C(=O)OCC)CC3=CC(=O)NC(=O)N3,0.0
C1CC(OC1)CNC(=O)C(C2=CC=CC=C2)N(CC3=CC=CC=C3)C(=O)CNC(=O)C4=CC=CO4,0.0
CC1=CC(=CC(=C1)NC(=O)CSC2=NN=C(O2)CNC3=CC=C(C=C3)OC)C,0.0
CCN1C2=C(C(=C(C1=O)CCC(=O)N3CCN(CC3)C4=CC=CC=N4)C)C(=NN2C5=CC=CC(=C5)C)C,0.0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)CN3N=C(N=N3)C4=CC=CS4,0.0
C1C(=C(C(=N)N1C2=CC=CC=C2)C3=NC4=CC=CC=C4N3)O,0.0
C1=CC=C(C=C1)N2C(=NN=N2)SC3=C(C(=O)N4C=CC=CC4=N3)/C=N/NC5=CC=CC=C5C(=O)O,1.0
CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NC=C(C=C3)C,0.0
CCOC(=O)C1(CCN(CC1)C(=O)C2=COC=C2)CCC3=CC=CC=C3,0.0
CCOC1=CC2=C(C=C1)NC(=C2NC(=O)CN3CCN(CC3)C4=CC=CC=N4)C(=O)OCC,0.0
CC1=CC(=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC(=CC=C3)N(C)S(=O)(=O)C)C)C,0.0
C1CCC(CC1)N2CCN(CC2)C3=NC=NC4=C3NC5=CC=CC=C54,0.0
COC(=O)C1C(CNC1=O)C2=CC=CC=C2,0.0
CCC1=CC(=C(N=C1)C(=O)O)C(=O)O,0.0
CC12CN3CC(C1=O)(CN(C2)C3C4=CC=NC=C4)C,0.0
CC1=C(NC(=C1/C(=C\2/C(N(C(=O)C2=O)CCCN3CCOCC3)C4=CC=CC=N4)/O)C)C(=O)OC,0.0
COC(=O)C1=CN(C(=O)C2=CC=CC=C21)NC(=O)C3=CC4=C(C=C3)OCO4,1.0
CC1=CC(=C(C=C1)C)CSC2=NN=C(O2)[C@H](C(C)C)N.Cl,0.0
CC1(CC2=C(CO1)SC3=C2C(=N)N(C(=O)N3CC(=O)NC4=CC=C(C=C4)Cl)CC5=CC=CO5)C,0.0
CCOC1=CC(=C(C=C1NC(=O)C2=CC=CO2)OCC)NC(=S)NCCOC,0.0
COC1=C(C=C(C=C1)NC(=O)C(CCSC)NC(=O)N)NS(=O)(=O)C2=CC=C(C=C2)F,0.0
CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)OC(C)C(=O)C2=C(NC3=CC=CC=C32)C,0.0
CC1=CC(=C(C=C1)C(C)C)OCC2=NC(=NO2)C3=NON=C3N,0.0
CCN(CC(=O)O)CC(=O)O,0.0
CCC1=CC=C(C=C1)S(=O)(=O)NC(CC(=O)O)C2=CC=CC=C2,0.0
CC(C(C1=CC=CS1)N2CCOCC2)NC(=O)NC3=CC=CC=C3,0.0
C1=CC2=C(N([N+](=C2C=C1[N+](=O)[O-])[O-])CCCC(=O)N)C(=O)C3=CC(=C(C(=C3)Cl)N)Cl,0.0
C1CC(N(C1)C(=O)OCC2=CC=CC=C2)C(=O)NC3=CC(=CC=C3)O,0.0
CCC1=CC(=CC(=C1N)CC)CC2=CC(=C(C(=C2)CC)N)CC,0.0
COC1=CC=CC=C1CC(=O)N2CCC(CC2)CCC(=O)NC3CC3,0.0
CC1=CC(=C(N1C2CCCCC2)C)C=O,1.0
CC1=NN(C(=O)C2=CC3=C(N12)C=CS3)CCCC(=O)N4CCC5=CC=CC=C5C4,0.0
CC1=C(C=C(C=C1)NC2CCCN(C2)C(=O)C3=CC=CC(=N3)C)C,0.0
C1=CC(=CC=C1C(=O)NCCCCNC(=O)C2=CC=C(C=C2)Br)Br,0.0
C1CN(CCN1C2=CC=CC=C2F)S(=O)(=O)N3CCOCC3,0.0
CC1CN(CC(O1)C)C(=O)C2=C(N3C=C(N=C3S2)C4=CC=C(C=C4)F)C,0.0
CC1=C(C=CC2=C1OC(=O)C3=C2CCCC3)OC(C)C(=O)C,0.0
CC(=O)C1=C(C(=O)N(C1C2=C(C=CC(=C2)OC)OC)CC3=CN=CC=C3)O,0.0
CC1=CC(=NO1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C4CCCC4,0.0
CC1=CC(=C(C=C1)NC(=O)CSC2=NN=C(O2)CC3=CC=CC=C3)C,0.0
COC1=CC=C(C=C1)N2CCN(CC2)C(=O)COC(=O)CNC(=O)C3=CC=CC=C3,0.0
CCOC1=CC(=C(C=C1)OCC)S(=O)(=O)NCCCN2CCOCC2,0.0
CCN(C1=CC=CC=C1)C(=O)CCCC(=O)N(CC)C2=CC=CC=C2,0.0
C1COCCN1C2=NC(=O)C(S2)CC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,0.0
C1CN(CCC1C(=O)OCC2=NC3=CC=CC=C3S2)C4=NS(=O)(=O)C5=CC=CC=C54,0.0
C1=CC=C(C=C1)C(COC(=O)N)COC(=O)N.O,0.0
COC1=CC=C(C=C1)C(=O)NCC2=CC=CC=C2OC,0.0
CC1=CC=C(O1)C(C(=O)NCC2=CC=CO2)N(C3=CC=CC=C3)C(=O)CN4C5=CC=CC=C5N=N4,0.0
CC1=CC=C(C=C1)N(CC(=O)NC2=C(C=C(C=C2)OC)OC)S(=O)(=O)C,0.0
CC1=CC(=C(C=C1NC(=S)NC2=C(C(=CC=C2)Cl)C)OC)OC,0.0
C1CN(C(C2=C1C3=CC=CC=C3N2)C4=CC=CC=C4F)C(=O)C5=NN6C=CC=NC6=C5,0.0
CN1N=C(N=N1)NC(=O)C2=CC(=CC=C2)[N+](=O)[O-],0.0
C1=CC=C(C=C1)NN2C(=O)/C(=C/C3=CC=C(C=C3)C(=O)O)/SC2=S,0.0
C1COCCN1C(=O)CS(=O)(=O)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4Cl,0.0
C1CCC(CC1)NC(=O)C2=CC=CC=C2C(F)(F)F,0.0
CS(=O)(=O)N(CC=C)C1=CC=C(C=C1)C(=O)NCCN2CCOCC2,0.0
CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CCC4=CC=C(C=C4)OC)C(=O)NCC5=CC=CO5,0.0
COC1=CC=CC=C1N2CCN(CC2)C3=NC(=NC4=CC(=C(C=C43)OC)OC)C5CCC5,0.0
CCOC(=O)C1=C(N=C(S1)N2C(C(=C(C2=O)O)C(=O)C3=CC=CO3)C4=CC=CC=C4)C,0.0
C1C(CN(C1=O)CC2=CC=CC=C2)C3=CC=CC=C3,0.0
CCC(=O)NC1=C(OC2=CC=CC=C21)C(=O)NC3=CC=C(C=C3)OCC,0.0
CCOC1=CC=C(C=C1)CSCCNC(=S)NC2=CC=C(C=C2)OC,0.0
C1=CC2=C(C=CC3=C2C(=C1)C(=O)N3)NS(=O)(=O)C4=CC=CS4,0.0
C1CCC(C1)N2CC(CC2=O)C(=O)NCCN3CCN(CC3)C4=CC=CC=C4F,0.0
COC1=CC(=CC(=C1)C(=O)N(CC2=CC=CO2)C3=C(N(C(=O)NC3=O)CC4=CC=CC=C4)N)OC,0.0
CC1=CC=CC=C1NC2=NN=C(S2)SCC(=O)NCC3=CC=CO3,0.0
CC1=CC=C(O1)CNC(=O)CCCOC2=CC(=O)N(C3=CC=CC=C32)C,0.0
COCC1=C2C(C(=C(OC2=NN1)N)C#N)C3=C(C=C(C=C3)F)F,0.0
CC1(CCC(=O)N1CC2=CC(=CC=C2)OC)C(=O)NC3CCCCCC3,0.0
CN1C2=C(C=C(C=C2)C3=CC(=C(C=C3)OC)F)C(=C1C4=CC=C(C=C4)OC)C#CC5=CSC=C5,0.0
C1CC(C2=CC=CC=C2C1)NC(=O)CSC3=NC=CC=N3,0.0
CCC(CC)N1C(=CC(=O)N1)N,0.0
C1CNCCC1NC2=NC=NC3=C2C=C(C=C3)C4=CC5=C(C=C4)OCO5,0.0
C[C@]([C@@H](C(=O)O)Br)(C(=O)O)Br,0.0
CC1=C(NC(=O)N1)C(=O)CCCCC(=O)O,0.0
CCC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)CCC(=O)NC3=CC(=C(C=C3)C)F,0.0
CC1CN(CC(O1)C)C2=NC3=CC=CC=C3N=C2C(C#N)C(=O)NC4CCCCC4,0.0
CC1=CC=CN2C1=NC3=C(C2=O)C=C(C(=N)N3CC=C)C(=O)OC,1.0
C1=CC=C(C=C1)CN2C(=NN=C2SC3=NN=NN3C4=CC=CC=C4)C5=CC=CC=C5,0.0
CC1=CC(=CC(=C1)NC(=O)COC(=O)C2=NNC3=CC=CC=C32)C,0.0
CC(C(=O)NCCC1=CCCCC1)SC2=NC3=CC=CC=C3C(=O)N2CC=C,0.0
CC1CC2=C(N1C(=O)C3CC3)C=CC(=C2)S(=O)(=O)N4CCC(CC4)C(=O)N5CCN(CC5)C6=CC=CC=C6F,0.0
C1=CC(=CC(=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NCCCN3C=CN=C3)[N+](=O)[O-],0.0
CCOC(=O)C1CCN(CC1)C2=C(C(=O)C2=O)N3CCN(CC3)C4=CC=CC=C4OC,0.0
C1CN(CCN1CC2=C(C=CC=C2Cl)F)C(=O)C3=C(N=C(N3)C(F)(F)F)C4=CC=CC=C4,0.0
C1COCCN1CCCCSC2=CC=CC=C2.Cl,0.0
C1=CC(=CC=C1CCNC2=CC(=NC(=N2)N)Cl)O,0.0
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)(C3=CC(=CC=C3)F)NC(=O)C,0.0
COC1=CC(=CC(=C1)NC(=O)CN2C3=C(C=C2C(=O)OC)SC=C3)OC,0.0
CCCCC1=CC=C(S1)C2=C(C(=NC3=C2CCCC3)N)C#N,0.0
CC(C)NS(=O)(=O)C1=CC=C(C=C1)OCC(=O)NC2=CC=CC=C2F,0.0
C1CN(CCN1CCC(=O)NC2=CC=C(C=C2)F)C(=O)C3=CC=CO3,0.0
CC(C)OC(=O)C1C(C(C(CC1=O)(C)O)C(=O)OC(C)C)C2=CN=CC=C2,0.0
CCC1=C(N=C(N2C1=NN=C2SCC(=O)N3CCCC4=CC=CC=C43)N)C,0.0
CC(=O)C(C(=O)C)SC1=NN2C(=NN=C2C3=CC=NC=C3)C=C1,0.0
CC1=NC(=CC=C1)NC(=O)C2CCCN(C2)S(=O)(=O)C3=CC4=C(C=C3)NC(=O)C=C4,0.0
C1=CC=C(C=C1)C(=O)NCS(=O)(=O)C2=CC=CC=C2,0.0
CN(C1=CC(=C(C=C1OC)OC)Cl)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=NCCS3,0.0
CC1=CC(=NC2=C1C=C(C=C2)NC(=O)C3=CC4=C(C=C3)OCO4)N5CCN(CC5)C,0.0
CCN(CC)C(=O)C(C(=O)C1=CC(=CC=C1)[N+](=O)[O-])N2C=C(C=CC2=O)Cl,0.0
CC1=CC=C(O1)/C=C/C(=O)N2CCN(CC2)CC3=CC=CC=C3,0.0
COC1=CC(=C(C=C1)C(=O)C2CCCN(C2)CC3=CC=CC=N3)OC,0.0
CS(=O)(=O)C1=CC2=C(C=C1)N=C(S2)N,0.0
CN(C)C1=CC=C(C=C1)NC(=O)CSC2=NC3=CC=CC=C3C(=O)N2C4CCCCC4,0.0
COC(=O)C1=C(C2=CC=CC=C2C(=O)N1)OCC3=CC=CC=C3,0.0
CC1=CC2=C(N=C(N=C2C=C1)N/C(=N/S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-])/N)C,0.0
CC1=C(C(NC(=S)N1)C2=CC=CC=C2Cl)C(=O)NC3=CC=CC=N3,0.0
CCOC(=O)C1=C(NC(=C1C)C(=O)COC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)N3CCOCC3)C,0.0
CC1=C(C(NC(=S)N1)C2=C(C=C3CCCCC3=C2)OC)C(=O)N(C)C,0.0
CC(C)CC(C(=O)NCC1=CC=CC=N1)N2C(=O)C3=CC=CC=C3C2=O,0.0
C1=CC=C(C=C1)CNC(=S)NNC(=S)NC2=CC=CC(=C2)C(F)(F)F,0.0
CCOC1=C(C=C(C=C1)CCNC(=O)COC(=O)C2=CN=C(C=C2)Cl)OCC,0.0
CC1=CC=C(C=C1)S(=O)(=O)NCC2=NC3=CC=CC=C3C(=O)N2N,0.0
CC1=NC2=C(C(=N1)NCCCN3CCOCC3)OC4=CC=CC=C42.Cl,0.0
CCC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)NCCCOCC,0.0
CCOC(=O)C1C2CC3=CC=CC=C3C2C4=CC=CC=C4N1,0.0
CC1=C(SC(=C1C(=O)N)NC(=O)C2CC2)CC3=CC4=C(C=C3)OCO4,0.0
CC(C1=CN=CC=C1)N(C2CCCCC2)C(=O)NC3=C(C=C(C=C3)OC)OC,0.0
CC1=CC(=CC=C1)CSC2=NC=C(C=C2)S(=O)(=O)N3CCCC3,0.0
CCC1C(=O)N(C2=C(N1)N=CN=C2N3CCN(CC3)C4=CC=CC=C4)CC5=CC=C(C=C5)Br.C(=O)(C(F)(F)F)O,0.0
CCOC1=CC(=C(C=C1C)C)S(=O)(=O)NCC2=CC3=C(C=C2)OCO3,0.0
C1=CC=C(C=C1)CN2C(=NNC2=S)C3=CC=C(C=C3)F,0.0
CN(C)c1cccc2c1ccc1c(=O)oc(-c3ccc(C(F)(F)F)cc3)cc12,1.0
CC1=C(C=CO1)C(=O)N/N=C/C=C/C2=CC=C(C=C2)N(C)C,0.0
C=CCN=C1N(C(=O)/C(=C/C2=CC=C(C=C2)Cl)/S1)CC=C,1.0
COC1=C(C=C(C=C1)Br)C(=O)NC2=CC=C(C=C2)CC3=CC=NC=C3,0.0
CCC1CCCCN1C(=O)CCN2C3=CC=CC=C3OC2=O,0.0
CC(C)(C)NC(=O)c1ccc(-c2ccccc2)c2ccc3c4ccccc4c4ccccc4c3c12,1.0
CC1=CC(=C(C(=C1)C(=O)N2CCC3(CCCC3)CC2)NC(=O)C[C@H](CC(=O)[O-])C4=CC=CC5=CC=CC=C54)C.[Na+],0.0
C1=CN(C(=O)N=C1N)[C@@H]2[C@@H]([C@@H]([C@@H](O2)COP(=O)(O)O)O)O,0.0
C[C@@]12[C@H](C[C@@H](C(=O)N1CCC3=C2NC4=C3C=C(C=C4)Cl)CC(=O)NC(C)(C)C)C(=O)N5CCOCC5,0.0
CC1=NN(C=C1CN(C)C(=O)C2=NN3C(CC(NC3=C2Cl)C4=CC=C(C=C4)OC)C(F)(F)F)C,0.0
C1CCN(CC1)C(=O)C2=CC=CC=C2NC(=O)COC3=CC=CC=C3Cl,0.0
CC(C)CN1C(=O)C2=CC=CC=C2N=C1SCC(=O)NC(=O)NC3=CC4=C(C=C3)OCCO4,0.0
CC1=CC(=C(C=C1)OCC(=O)NC2=CC3=C(C=C2)C(=O)NC3=O)C,0.0
CN1C2=NC=C(C(=C2C=N1)NCC3=CC=C(C=C3)OC)CO,0.0
CS(=O)(=O)N(CC1=CC=C(C=C1)C(=O)NCCSC2=CC=CC=N2)C3=CC=CC=C3,0.0
CC1=CC=C(C=C1)OCC(=O)NC2=CC=C(C=C2)N(C)C,0.0
CC1=CC(=C(C=C1)C)N2CCN(CC2)C(=O)CCC3=NC(=NO3)C4=CC=CC=C4Cl,0.0
CCCCP(=O)(C1=CC=CC=N1)C2=CC=CC=N2,0.0
C1COCCN1CN2C(=O)C3=C4C(=CC=C3)C5=CC=CC=C5C4=N2,0.0
C1CC(OC1)C(=O)N2CCN(CC2)C(=S)NC3=CC=C(C=C3)F,0.0
CC1=C(C=C(C=C1)C(=O)N2CCN(CC2)C3=CC=CC=C3)C,0.0
COC1=CC=C(C=C1)CNC2=NC(=NN2C(=O)C3=CC=CS3)C4=CN=CC=C4,0.0
CCCCNC(=S)NC1=CC=CC=C1CC2=CC=CC=C2,0.0
C1CC(OC1)CNS(=O)(=O)C2=CC=C(S2)Br,0.0
COC1=CC(=C(C=C1)OC)S(=O)(=O)N2C3=CC=CC=C3N=N2,0.0
C1=CC=C(C=C1)C2=CNC(=S)N2C3=CC(=CC=C3)Cl,0.0
C1COCCN1CCCNC(=O)C2=C(C=CC=C2F)F,0.0
CCOC(=O)N1CCN(CC1)C2=C(C(=O)C2=O)C3=CC(=C(C=C3)C)C,0.0
CC(=O)C1C(NC(=O)NC1(C(F)(F)F)O)C2=CC(=CC=C2)OC3=CC=CC=C3,0.0
C1=CC(=CC=C1SC2=C(C=C(C=C2)N)C#N)Cl,0.0
C1CN(CCC1(C2=CC=CC=C2)C(=O)O)C(=O)C3=CC=CS3,0.0
CC(C(=O)NC1=CC=CC=C1)SC2=NC(=NC(=N2)N(C)C)N3CCOCC3,1.0
CCOC(=O)N1CCN(CC1)C(=O)CSC2=NN=C(O2)C3=CC(=CC=C3)OC,0.0
C1=COC(=C1)C(=O)/C=C/NC2=CC(=C(C=C2)F)Cl,0.0
CCOC(=O)C1CCCN(C1)C(=S)NC2=CC=C(C=C2)S(=O)(=O)N3CCOCC3,0.0
CC1=CC=C(C=C1)N2C(=C(C(=O)NC2=O)C(=NCC3=CN=CC=C3)C)O,0.0
CCCN(CC(=O)NC1=CC=CC=C1C)C(=O)CC2=CC=CS2,0.0
CN(CC1=CC=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)OCCO3,0.0
CC1=CC=CC=C1OCC(=O)NC2=NN=C(S2)C3=CC=CO3,0.0
C1COCCN1C(=O)COC(=O)C2=CC=CNC2=O,0.0
CC1=CC=CC=C1NC(=O)C2=C(C=CC(=C2)N)N3CCCCC3,0.0
CCC(=O)C1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=CC=C(C=C3)Br)F,0.0
COCC(=O)NC1=NN=C(S1)CC2=CC=C(C=C2)OC,0.0
CCC(C(=O)NC1=CC(=C(C=C1)C)Cl)SC2=NC3=C(N2)C=NC=C3,0.0
CCCCN1C2=C(N=C1SCC(=O)NC3=NN=C(S3)CC)N(C(=O)N(C2=O)C)C,0.0
C1C2CC3CC1CC(C2)(C3)N4C=C(C(=N4)C(=O)NC5=CC=CC6=CC=CC=C65)Br,1.0
CCCCC1=CC(=O)OC2=C1C=CC(=C2CN3CCCC3)O,1.0
CC1=CC(=CC(=C1)NC(=O)C2CCN(CC2)C(=O)C)C,0.0
CC1CCN(CC1)C(=O)CCNS(=O)(=O)C2=CC=CC=C2,1.0
CCCC(=O)NC1=CC=CC=C1C2=NN(N=N2)CC(=O)NC3=CC=C(C=C3)OCC,0.0
C1CN=C(C=C(N1)C(F)(F)F)C2=CC=C(C=C2)Cl,0.0
CCN1C(=O)C2=C(C1=O)C=C(C=C2)C(=O)O,0.0
C1CCN(CC1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=C(C=C3)F,1.0
CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl,0.0
CN(C)CCN(CC1=CC=CC=C1)CC2=C(C=C(C=C2)OC)OC.C(=O)(C(=O)O)O,0.0
CC1CN(C2=C(O1)C=CC(=C2)C)C(=O)CCC(=O)NCCCN3CCN(CC3)C,0.0
CN1C(=CC2=C1N=C3C=CC=CN3C2=O)C(=O)NCCCN4CCCC4=O,1.0
CCOC(=O)C1CCCN(C1)C(=O)CCNS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3,0.0
CC1=CC=C(C=C1)N2CCN(C2C3=CC=NC=C3)C4=CC=C(C=C4)C,0.0
CC1(CC(=O)C(C(=O)C1)C(=O)/C=C/NCCC2=CC=CC=C2)C,0.0
CC1=CC=C(O1)CNC(=O)C2=CN(C(=O)C3=C2C4=CC=CC=C4N3C)C5CCCCC5,0.0
CC(C)C1=CC=C(C=C1)/C=N/NC(=O)C(=O)NCCCN2CCOCC2,0.0
C1CN(CCC1C(=O)N)C2=C(C(=O)C3=CC=CC=C3C2=O)NS(=O)(=O)C4=CC=C(C=C4)Cl,0.0
C1COCCN1S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3=CC=CC=C3O,0.0
C1=CC=C(C=C1)CN2C=CC(=O)C3=CC=CC=C32,0.0
COC1=CC(=CC(=C1OC)OC)C2=NC(=NO2)CC3=CC=CC=C3Cl,0.0
CC1=C(C2=CC=CC=C2N1)CCNCC3=CC=CO3.Cl,0.0
C1CC2=NN=C(N2C3=CC=CC=C31)C4=CC=C(C=C4)Br,0.0
COC1=CC=C(C=C1)NC(=O)CC2C(=O)NC3=CC=CC=C3O2,0.0
CC1=CC=C(C=C1)CNCC2=C(C=C(C=C2)OC)OC.C(=O)(C(=O)O)O,0.0
C1CN(C(CN1CC2=CN=C(S2)C3=CC=CC=C3)CCO)CCC4=CC=CC=C4,0.0
